AS_OF_DATE,CUSTOMER_ID,ACCOUNT_ID,SEGMENT,BUCKET,OUTSTANDING,INSTALMENT,EIR,REMAINING_TERM
2019-11-30,00000000345654,581183343,HU,0,145496.71000000002,8647.66,0.015351360000000001,17.0
2019-11-30,00000000351466,581183344,HU,0,117768.12,7310.28,0.08130895,17.0
2019-11-30,00000000351380,581183345,HU,0,104672.0,6819.63,0.06525813,16.0
2019-11-30,00000000350915,581183346,CU,4,448477.5,9127.1,0.07048328,17.0
2019-11-30,00000000351634,581183347,CU,0,126469.72,8246.73,0.067005,16.0
2019-11-30,00000000080564,581183350,HU,0,491152.94999999995,18093.46,0.05730626,29.0
2019-11-30,00000000177157,581183351,HU,0,305259.48000000004,11759.81,0.09699690999999999,29.0
2019-11-30,00000000350354,581183352,HU,0,171306.7,11222.43,0.067005,17.0
2019-11-30,00000000351035,581183353,HU,1,100231.59,5842.99,0.06350602,17.0
2019-11-30,00000000350996,581183354,HU,0,102618.49,6657.01,0.05857184,16.0
2019-11-30,00000000351183,581183355,HU,4,889355.2,19158.88,0.05857184,17.0
2019-11-30,00000000347359,581183365,HU,2,117392.64,6840.19,0.07221478,16.0
2019-11-30,00000000350897,581183366,CU,0,41000.42,10328.97,0.05497482,4.0
2019-11-30,00000000351509,581183369,CU,0,137931.56,9101.87,0.0773793,17.0
2019-11-30,00000000550775,581183370,CU,0,131667.67,9143.93,0.06174863,17.0
2019-11-30,00000000343692,581183372,HU,0,115924.94,7787.85,0.011528,16.0
2019-11-30,00000000351571,581183374,HU,1,178529.93999999997,6410.28,0.06682805,29.0
2019-11-30,00000000351346,581183376,HU,0,141284.33,7603.74,0.08130895,21.0
2019-11-30,00000000351747,581183377,CU,0,122319.07,8033.64,0.07048328,17.0
2019-11-30,00000000351563,581183380,HU,0,37713.979999999996,7614.02,0.05497482,5.0
2019-11-30,00000000351775,581183384,HU,0,130620.35,8023.36,0.06525813,17.0
2019-11-30,00000000351075,581183385,CU,0,163288.47,11315.89,0.05857184,16.0
2019-11-30,00000000351676,581183387,HU,4,473129.97,8552.34,0.07221478,16.0
2019-11-30,00000000351783,581183391,HU,0,38963.83,7866.36,0.05497482,5.0
2019-11-30,00000000351723,581183395,HU,4,186287.4,8026.17,0.06873705000000001,5.0
2019-11-30,00000000349626,581183398,HU,0,106032.61,6159.81,0.06350602,18.0
2019-11-30,00000000337029,581183401,HU,0,171254.88,11119.63,0.05857184,16.0
2019-11-30,00000000349150,581183407,CU,4,263715.8,8927.1,0.07566274,19.0
2019-11-30,00000000351153,581183410,CU,0,213111.13,13242.99,0.08300958,17.0
2019-11-30,00000000351386,581183411,CU,0,119086.49,7340.19,0.07048328,17.0
2019-11-30,00000000351325,581183412,HU,1,320758.0,16705.61,0.05768629,19.0
2019-11-30,00000000351525,581183413,HU,0,110785.90999999999,6819.63,0.067005,17.0
2019-11-30,00000000293077,581183414,HU,0,213492.56,13890.65,0.06350602,16.0
2019-11-30,00000000351405,581183416,HU,0,93546.94,6121.5,0.06525813,17.0
2019-11-30,00000000351792,581183419,HU,0,27449.9,5546.73,0.05857622,5.0
2019-11-30,00000000350954,581183421,CU,0,169717.80000000002,10460.75,0.07048328,17.0
2019-11-30,00000000350597,581183423,HU,0,70986.2,14356.07,0.06572233,5.0
2019-11-30,00000000351207,581183424,HU,4,668784.1,11675.7,0.06525813,17.0
2019-11-30,00000000350824,581183428,CU,4,598921.45,10630.84,0.05857622,5.0
2019-11-30,00000000350936,581183429,CU,0,125153.08,7671.96,0.06210053,17.0
2019-11-30,00000000351517,581183430,HU,4,300673.67,6218.69,0.08882996,29.0
2019-11-30,00000000351688,581183431,HU,4,585529.96,11691.59,0.06036977,5.0
2019-11-30,00000000350822,581183432,CU,4,253853.73,8148.6,0.0773793,19.0
2019-11-30,00000000337438,581183439,HU,0,128451.88,7526.17,0.07445821,18.0
2019-11-30,00000000351695,581183440,HU,1,117881.65,6822.43,0.06525813,17.0
2019-11-30,00000000351881,581183443,HU,0,48634.21,12270.09,0.06572233,4.0
2019-11-30,00000000350780,581183444,CU,0,46527.38,11761.68,0.05316689,5.0
2019-11-30,00000000350163,581183445,CU,0,331757.69,18593.46,0.08470548000000001,19.0
2019-11-30,00000000351803,581183446,HU,4,487726.8,10117.76,0.0687467,16.0
2019-11-30,00000000351309,581183450,HU,0,101543.18,6631.78,0.0687467,16.0
2019-11-30,00000000340471,581183451,HU,0,67151.46,16905.61,0.04807862,4.0
2019-11-30,00000000351668,581183452,CU,0,192551.46,11881.31,0.07221478,17.0
2019-11-30,00000000351966,581183453,HU,0,88428.36,17850.47,0.05497482,5.0
2019-11-30,00000000351616,581183454,CU,1,163458.63,9651.4,0.0773793,17.0
2019-11-30,00000000351570,581183456,CU,0,189512.36000000002,7220.56,0.08718192999999999,29.0
2019-11-30,00000000351893,581183459,CU,4,576346.84,8865.42,0.09810772,17.0
2019-11-30,00000000161530,581183460,CU,0,127218.28,7949.53,0.09144269,17.0
2019-11-30,00000000351487,581183461,CU,0,104669.51,9051.4,0.0687467,16.0
2019-11-30,00000000351993,581183463,HU,0,87256.53,5270.09,0.03970783,17.0
2019-11-30,00000000022356,581183465,HU,0,163788.34,6239.25,0.05730626,28.0
2019-11-30,00000000351974,581183466,HU,0,31579.18,6370.09,0.04990031,5.0
2019-11-30,00000000338004,581183467,HU,1,118745.37999999999,7333.64,0.07221478,16.0
2019-11-30,00000000352018,581183470,HU,0,149905.19999999998,7900.0,0.067005,20.0
2019-11-30,00000000349403,581183475,HU,0,44878.05,9072.9,0.05497482,5.0
2019-11-30,00000000349568,581183477,CU,0,66736.24,13502.8,0.06873705000000001,5.0
2019-11-30,00000000351465,581183478,HU,0,125591.81999999999,7371.96,0.07789332,18.0
2019-11-30,00000000350927,581183480,CU,0,310478.48,17412.15,0.08555167000000001,19.0
2019-11-30,00000000351223,581183485,CU,0,141904.69,8857.94,0.08976526,17.0
2019-11-30,00000000351586,581183486,CU,4,961616.35,17744.86,0.08808328,17.0
2019-11-30,00000000351435,581183488,HU,0,182616.08,6800.93,0.06682805,29.0
2019-11-30,00000000508866,581183489,CU,0,212639.27,13037.38,0.05857184,17.0
2019-11-30,00000000351452,581183490,CU,0,171499.97,10020.56,0.07048328,18.0
2019-11-30,00000000351874,581183492,HU,0,22205.09,5578.5,0.02296517,5.0
2019-11-30,00000000352100,581183499,HU,0,171215.37,6500.0,0.08387082,29.0
2019-11-30,00000000193220,581183500,CU,0,167726.84,10349.53,0.07221478,17.0
2019-11-30,00000000352074,581183501,CU,0,74180.31,15023.36,0.06873705000000001,5.0
2019-11-30,00000000351891,581183504,HU,0,104916.79000000001,6483.18,0.07445821,17.0
2019-11-30,00000000350985,581183505,HU,4,193109.74,6841.12,0.0687467,16.0
2019-11-30,00000000352099,581183506,CU,4,369556.3,9127.1,0.07048328,17.0
2019-11-30,00000000348538,581183508,CU,4,648506.54,10098.13,0.07048328,16.0
2019-11-30,00000000350801,581183512,CU,2,177730.94,8189.72,0.0773793,21.0
2019-11-30,00000000352112,581183518,CU,0,180886.65000000002,11301.87,0.09144269,17.0
2019-11-30,00000000083998,581183526,CU,4,474672.63,9067.29,0.05730626,29.0
2019-11-30,00000000352067,581183527,HU,1,180314.63,6187.85,0.0788657,31.0
2019-11-30,00000000348685,581183533,HU,4,218847.36,6020.56,0.06525813,16.0
2019-11-30,00000000097932,581183534,CU,0,160966.08000000002,9340.19,0.06174863,18.0
2019-11-30,00000000351412,581183535,CU,0,137505.09,8514.95,0.0773793,17.0
2019-11-30,00000000350093,581183536,HU,4,684394.99,11773.83,0.07221478,17.0
2019-11-30,00000000351606,581183537,CU,0,148081.1,9127.1,0.07048328,17.0
2019-11-30,00000000351975,581183538,CU,0,143175.91,8897.2,0.08300958,17.0
2019-11-30,00000000350896,581183539,HU,0,112630.61,6950.47,0.07221478,17.0
2019-11-30,00000000351960,581183541,CU,0,102543.18,20788.79,0.07857644,5.0
2019-11-30,00000000346100,581183543,HU,4,759028.78,10521.5,0.0642488,29.0
2019-11-30,00000000352182,581183544,CU,0,140343.55,9216.82,0.07048328,17.0
2019-11-30,00000000350089,581183547,CU,4,385191.78,8657.94,0.0687467,16.0
2019-11-30,00000000351458,581183549,HU,0,120800.06,6709.35,0.07221478,19.0
2019-11-30,00000000352011,581183554,CU,0,27549.64,6967.29,0.05497482,5.0
2019-11-30,00000000349963,581183555,CU,0,130327.29000000001,8033.64,0.07048328,17.0
2019-11-30,00000000352175,581183556,HU,0,93594.29,13557.94,0.05497482,7.0
2019-11-30,00000000351286,581183559,CU,0,204928.66,7851.4,0.09211122,29.0
2019-11-30,00000000351909,581183560,HU,0,115202.04000000001,23425.23,0.09853434,5.0
2019-11-30,00000000349229,581183561,CU,4,635607.38,9043.93,0.07566274,17.0
2019-11-30,00000000619325,581183563,CU,0,122206.99,8142.06,0.09144269,17.0
2019-11-30,00000000351976,581183564,CU,0,151736.08000000002,9394.39,0.0773793,17.0
2019-11-30,00000000347311,581183566,CU,0,130636.76000000001,8641.12,0.08976526,16.0
2019-11-30,00000000314640,581183570,CU,4,515577.8,9651.4,0.0773793,17.0
2019-11-30,00000000352248,581183572,HU,0,112139.07,7428.04,0.08300958,17.0
2019-11-30,00000000352237,581183575,HU,0,111893.56999999999,6889.72,0.0687467,17.0
2019-11-30,00000000352019,581183576,CU,0,148721.15,9103.74,0.0599859,17.0
2019-11-30,00000000094769,581183577,CU,0,61498.899999999994,12411.21,0.05316689,5.0
2019-11-30,00000000350950,581183578,CU,4,665424.39,9736.45,0.07048328,17.0
2019-11-30,00000000351224,581183579,HU,0,115121.78,7154.21,0.07445821,17.0
2019-11-30,00000000064531,581183581,CU,0,177701.71,11455.14,0.04875449,16.0
2019-11-30,00000000351791,581183583,CU,0,55383.09,14036.45,0.06572233,5.0
2019-11-30,00000000352129,581183584,CU,0,183067.18000000002,10154.21,0.07048328,19.0
2019-11-30,00000000349326,581183591,CU,4,373631.68,6310.28,0.0773793,17.0
2019-11-30,00000000352200,581183592,CU,0,170459.38999999998,9454.21,0.07048328,19.0
2019-11-30,00000000351293,581183594,HU,0,154686.89,10074.77,0.05857184,17.0
2019-11-30,00000000351848,581183597,CU,0,156056.16,9661.68,0.0773793,17.0
2019-11-30,00000000351418,581183598,HU,4,599131.35,11726.17,0.06525813,17.0
2019-11-30,00000000350203,581183600,HU,0,118020.31,7354.21,0.08130895,17.0
2019-11-30,00000000166000,581183606,HU,4,295571.18,6396.26,0.06682805,29.0
2019-11-30,00000000351846,581183607,HU,0,185728.72,11408.41,0.06525813,17.0
2019-11-30,00000000526177,581183611,HU,0,171857.94,6646.73,0.06682805,29.0
2019-11-30,00000000351934,581183613,CU,0,155097.08,9559.81,0.07048328,17.0
2019-11-30,00000000352218,581183614,HU,0,28445.51,7187.85,0.05135409,5.0
2019-11-30,00000000351457,581183615,CU,0,145732.72,9571.03,0.07048328,17.0
2019-11-30,00000000351366,581183616,CU,0,153810.78,9523.36,0.0773793,17.0
2019-11-30,00000000352004,581183617,CU,0,50311.03,10174.77,0.06572233,5.0
2019-11-30,00000000351610,581183620,CU,2,182330.75,9216.82,0.07048328,19.0
2019-11-30,00000000350330,581183621,HU,4,191844.86,11907.48,0.07221478,17.0
2019-11-30,00000000349860,581183624,CU,0,150099.96,9307.48,0.07048328,17.0
2019-11-30,00000000352188,581183625,HU,0,115478.54,7137.38,0.07445821,17.0
2019-11-30,00000000351757,581183626,CU,4,396835.36,20903.74,0.07857644,5.0
2019-11-30,00000000350997,581183627,HU,4,463008.38,7316.82,0.08300958,17.0
2019-11-30,00000000351684,581183628,HU,0,91166.46999999999,13206.54,0.05497482,7.0
2019-11-30,00000000352287,581183629,CU,0,35603.82,7191.59,0.05857622,5.0
2019-11-30,00000000350505,581183634,HU,0,98548.91,6053.27,0.06525813,17.0
2019-11-30,00000000352277,581183635,HU,0,121281.5,7417.76,0.05857184,17.0
2019-11-30,00000000350686,581183636,HU,4,347683.7,6914.95,0.06525813,17.0
2019-11-30,00000000352048,581183637,CU,4,306627.45,10324.3,0.08976526,17.0
2019-11-30,00000000350942,581183642,CU,0,56639.649999999994,11441.12,0.05857622,5.0
2019-11-30,00000000352332,581183643,HU,0,156954.04,5980.37,0.08718192999999999,29.0
2019-11-30,00000000352386,581183645,HU,0,268142.63999999996,16426.17,0.061220369999999996,17.0
2019-11-30,00000000351275,581183646,HU,0,128778.53,26063.55,0.0705043,5.0
2019-11-30,00000000352358,581183647,HU,0,135732.78999999998,8375.7,0.07221478,17.0
2019-11-30,00000000341475,581183650,CU,0,75112.0,15218.69,0.07682951,5.0
2019-11-30,00000000352347,581183651,HU,0,56722.7,14332.71,0.05135409,5.0
2019-11-30,00000000351883,581183652,HU,0,159200.34,11131.78,0.07221478,17.0
2019-11-30,00000000352352,581183655,HU,1,132151.34,6953.27,0.07221478,19.0
2019-11-30,00000000351636,581183656,HU,0,110113.33,7214.02,0.07445821,16.0
2019-11-30,00000000350747,581183659,HU,0,127353.63,8333.64,0.06525813,17.0
2019-11-30,00000000351730,581183660,HU,0,118507.73999999999,7247.66,0.05857184,17.0
2019-11-30,00000000351643,581183662,HU,4,771089.28,10953.27,0.06350602,18.0
2019-11-30,00000000352343,581183666,HU,0,47814.909999999996,12027.1,0.047887969999999995,4.0
2019-11-30,00000000350856,581183667,CU,0,127791.49,7877.57,0.07048328,17.0
2019-11-30,00000000351819,581183668,HU,0,108624.08,6708.41,0.06525813,18.0
2019-11-30,00000000349917,581183669,HU,0,102878.62000000001,6701.87,0.06525813,16.0
2019-11-30,00000000351416,581183670,HU,0,102694.37,6326.17,0.0687467,17.0
2019-11-30,00000000351520,581183674,CU,0,147183.36000000002,9112.15,0.0773793,17.0
2019-11-30,00000000349557,581183677,CU,0,140080.94,9187.85,0.0687467,17.0
2019-11-30,00000000351835,581183681,HU,1,137732.72,7310.28,0.08130895,19.0
2019-11-30,00000000352435,581183684,HU,0,25636.24,6480.37,0.05316689,5.0
2019-11-30,00000000346723,581183685,CU,0,129683.39,7954.21,0.05945603,17.0
2019-11-30,00000000032147,581183689,HU,4,463266.98,6509.35,0.05730626,29.0
2019-11-30,00000000351869,581183690,HU,4,450707.36,7220.56,0.07221478,17.0
2019-11-30,00000000351906,581183693,HU,0,125025.23999999999,7760.75,0.08130895,17.0
2019-11-30,00000000352464,581183694,CU,0,126413.34,7782.24,0.0687467,17.0
2019-11-30,00000000352127,581183698,CU,4,452113.55,8157.94,0.0773793,17.0
2019-11-30,00000000351862,581183700,CU,0,61286.03,12370.09,0.05316689,5.0
2019-11-30,00000000347972,581183701,HU,4,439576.9,6075.7,0.06525813,17.0
2019-11-30,00000000352136,581183702,HU,1,535158.37,18365.42,0.07785902,31.0
2019-11-30,00000000350682,581183703,CU,0,113648.07,7876.64,0.05857184,17.0
2019-11-30,00000000186827,581183706,CU,0,42717.67,8638.32,0.05857622,5.0
2019-11-30,00000000351574,581183710,HU,0,77126.95,19505.61,0.05533583,5.0
2019-11-30,00000000351027,581183712,HU,4,405341.28,8061.68,0.08300958,17.0
2019-11-30,00000000351091,581183713,CU,4,380762.52,10957.01,0.08300958,17.0
2019-11-30,00000000352253,581183714,HU,0,126607.03,7412.15,0.07445821,18.0
2019-11-30,00000000351303,581183717,HU,0,101354.01,6268.22,0.06350602,17.0
2019-11-30,00000000352147,581183719,HU,0,112937.52,6995.33,0.07789332,17.0
2019-11-30,00000000345414,581183724,HU,4,567896.04,11508.41,0.07221478,17.0
2019-11-30,00000000346792,581183728,HU,0,110435.34,6825.23,0.07445821,17.0
2019-11-30,00000000351296,581183731,CU,0,155302.02,9651.4,0.0773793,17.0
2019-11-30,00000000351334,581183732,CU,4,491954.64,10420.56,0.08300958,17.0
2019-11-30,00000000351941,581183736,CU,0,187590.6,10405.61,0.07048328,19.0
2019-11-30,00000000208495,581183740,CU,4,549429.03,14354.21,0.11031896,5.0
2019-11-30,00000000352428,581183742,HU,0,17366.74,4388.79,0.05135409,5.0
2019-11-30,00000000352230,581183743,CU,0,143800.96,9477.57,0.07566274,17.0
2019-11-30,00000000352381,581183744,HU,0,127404.87,7916.82,0.08300958,17.0
2019-11-30,00000000265440,581183745,HU,0,120324.43000000001,7358.88,0.05857184,17.0
2019-11-30,00000000352647,581183747,CU,4,548505.86,8985.98,0.0687467,17.0
2019-11-30,00000000307495,581183750,CU,0,127348.88,7914.02,0.08300958,17.0
2019-11-30,00000000352572,581183752,HU,0,89744.49,18118.69,0.05497482,5.0
2019-11-30,00000000352457,581183753,HU,0,197700.2,13095.33,0.08300958,17.0
2019-11-30,00000000352666,581183755,CU,0,151455.25999999998,9346.73,0.07221478,17.0
2019-11-30,00000000350678,581183758,CU,4,573293.3,8512.15,0.08300958,17.0
2019-11-30,00000000352023,581183760,HU,0,97935.75,6485.05,0.05857184,17.0
2019-11-30,00000000351247,581183761,HU,0,125650.74,6989.72,0.07445821,19.0
2019-11-30,00000000352425,581183762,HU,0,9750.77,3278.5,0.05135409,5.0
2019-11-30,00000000081516,581183763,HU,0,296731.24,16197.2,0.04875449,19.0
2019-11-30,00000000352198,581183764,HU,0,131712.54,8578.5,0.05857184,17.0
2019-11-30,00000000352639,581183767,HU,0,123764.20999999999,7690.65,0.08300958,17.0
2019-11-30,00000000349724,581183769,HU,0,73990.75,18690.65,0.04990031,5.0
2019-11-30,00000000079326,581183770,HU,1,138509.77000000002,7169.16,0.04875449,19.0
2019-11-30,00000000352621,581183771,CU,0,95276.61,6242.06,0.067005,17.0
2019-11-30,00000000350475,581183772,HU,0,109589.95999999999,6739.25,0.067005,17.0
2019-11-30,00000000352646,581183775,CU,0,182996.69,11377.57,0.08300958,17.0
2019-11-30,00000000352682,581183776,HU,0,52281.060000000005,10550.47,0.05316689,5.0
2019-11-30,00000000120242,581183777,CU,0,85827.3,17419.63,0.05713796,5.0
2019-11-30,00000000352038,581183782,HU,2,128952.9,7099.07,0.07617822,17.0
2019-11-30,00000000352468,581183787,HU,4,311830.72,6707.48,0.07221478,17.0
2019-11-30,00000000339039,581183788,HU,0,111454.95,7559.81,0.08130895,17.0
2019-11-30,00000000351812,581183789,HU,0,120201.39,6675.7,0.07221478,19.0
2019-11-30,00000000350523,581183790,HU,0,35823.56,9034.58,0.04164752,5.0
2019-11-30,00000000282415,581183791,HU,4,415305.64,12125.23,0.06525813,17.0
2019-11-30,00000000352144,581183793,CU,0,115110.05,7550.47,0.0687467,17.0
2019-11-30,00000000346450,581183797,CU,0,194447.74,11875.7,0.05591108,17.0
2019-11-30,00000000352431,581183798,CU,0,133940.88,8796.26,0.07048328,17.0
2019-11-30,00000000346425,581183799,CU,4,1306965.83,20052.34,0.0863967,17.0
2019-11-30,00000000334260,581183800,HU,0,208906.83,12900.93,0.07342383,17.0
2019-11-30,00000000351859,581183801,HU,0,114301.14,7063.55,0.07445821,17.0
2019-11-30,00000000436860,581183802,HU,0,109746.92,6765.42,0.07048328,17.0
2019-11-30,00000000348121,581183806,CU,4,302620.42,8139.25,0.0773793,17.0
2019-11-30,00000000352340,581183808,CU,0,42004.11,10634.58,0.06036977,5.0
2019-11-30,00000000352586,581183809,CU,0,115804.6,7129.91,0.0687467,17.0
2019-11-30,00000000350874,581183815,HU,4,386852.13,6980.37,0.08300958,17.0
2019-11-30,00000000350651,581183816,CU,1,266592.85000000003,13486.92,0.08130895,20.0
2019-11-30,00000000350423,581183817,HU,0,105823.49,6391.59,0.03970867,17.0
2019-11-30,00000000351128,581183818,HU,0,230145.17,15958.88,0.05945603,18.0
2019-11-30,00000000351811,581183820,HU,4,304721.68,5813.08,0.06174863,17.0
2019-11-30,00000000352382,581183822,HU,0,232878.65000000002,14233.64,0.05768629,17.0
2019-11-30,00000000348078,581183824,HU,0,110436.75,6823.36,0.06525813,17.0
2019-11-30,00000000352777,581183829,CU,0,253880.39,15911.21,0.08555167000000001,18.0
2019-11-30,00000000346643,581183835,HU,0,168123.13,6242.99,0.0642488,29.0
2019-11-30,00000000350825,581183836,CU,0,94102.71,5767.29,0.06174863,17.0
2019-11-30,00000000352738,581183838,HU,0,35369.08,7379.44,0.05352887,5.0
2019-11-30,00000000262412,581183841,CU,0,91662.62,6034.58,0.07394125,17.0
2019-11-30,00000000352031,581183842,HU,1,151151.54,8880.37,0.08976526,17.0
2019-11-30,00000000352095,581183843,HU,0,112116.67,6857.01,0.05857184,17.0
2019-11-30,00000000351631,581183846,CU,0,59735.31,12058.88,0.05497482,5.0
2019-11-30,00000000257361,581183847,HU,0,108474.43,21878.5,0.04990031,5.0
2019-11-30,00000000352489,581183850,CU,0,164641.6,10812.15,0.07048328,17.0
2019-11-30,00000000351987,581183851,HU,4,302819.71,7697.2,0.07221478,17.0
2019-11-30,00000000352375,581183853,HU,4,257138.49,6902.8,0.08130895,17.0
2019-11-30,00000000351779,581183854,HU,0,117841.85,7207.48,0.05857184,17.0
2019-11-30,00000000189036,581183856,CU,0,118345.51,4677.57,0.08552889999999999,29.0
2019-11-30,00000000352236,581183857,HU,4,139776.09,7287.85,0.08300958,17.0
2019-11-30,00000000352039,581183861,HU,0,131903.93,7287.85,0.06525813,19.0
2019-11-30,00000000352547,581183863,CU,0,140108.64,8708.41,0.08300958,17.0
2019-11-30,00000000352242,581183865,CU,0,156064.90000000002,9662.62,0.0773793,17.0
2019-11-30,00000000352068,581183866,HU,2,117723.54000000001,6474.77,0.07445821,17.0
2019-11-30,00000000352055,581183868,HU,0,145238.18,8025.23,0.06525813,19.0
2019-11-30,00000000352842,581183872,CU,0,128883.99,7961.68,0.07394125,17.0
2019-11-30,00000000343533,581183873,HU,1,220345.22,11593.46,0.07221478,19.0
2019-11-30,00000000350977,581183876,CU,0,133252.13,8251.4,0.0773793,17.0
